IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProducto,Cantidad,Precio,IdProveedor,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra
5150,2017-11-24,2017,11,201711,42880,11,343.35,7,303.98249999999996,474.27750000000003,0.5,15.5,Sin errores,Sin errores,3776.8500000000004
5151,2017-11-24,2017,11,201711,42883,12,322.9,12,262.03,428.23,0.0,18.5,Sin errores,Sin errores,3874.7999999999997
5152,2017-11-24,2017,11,201711,42885,2,357.06,10,288.9625,386.5675,0.0,16.0,Sin errores,Sin errores,714.12
5153,2017-11-24,2017,11,201711,42888,18,324.96,5,267.05499999999995,408.745,0.0,17.5,Sin errores,Outlier,5849.28
5154,2017-11-24,2017,11,201711,42890,23,331.57,9,314.89125,444.88874999999996,0.0,22.375,Sin errores,Outlier,7626.11
5155,2017-11-24,2017,11,201711,42891,4,353.77,7,290.21874999999994,429.08125,0.0,17.875,Sin errores,Sin errores,1415.08
5156,2017-11-24,2017,11,201711,42894,8,397.38,3,283.61375,435.7962500000001,0.0,11.875,Sin errores,Sin errores,3179.04
5157,2017-11-24,2017,11,201711,42896,16,402.86,6,294.91874999999993,422.0512500000001,0.0,18.375,Sin errores,Sin errores,6445.76
5158,2017-11-24,2017,11,201711,42897,5,384.06,3,303.245,437.855,0.0,14.0,Sin errores,Sin errores,1920.3
5159,2017-11-24,2017,11,201711,42898,6,380.91,4,296.0325,446.10749999999996,0.0,19.5,Sin errores,Sin errores,2285.46
5160,2017-11-24,2017,11,201711,42986,4,225.01,5,188.01999999999998,298.18000000000006,0.0,18.5,Sin errores,Sin errores,900.04
5161,2017-11-24,2017,11,201711,42987,7,309.48,11,255.88500000000005,357.52500000000003,0.0,20.0,Sin errores,Sin errores,2166.36
5162,2017-11-24,2017,11,201711,42989,30,303.02,9,232.90249999999997,364.4975,0.0,20.0,Sin errores,Outlier,9090.599999999999
5163,2017-11-24,2017,11,201711,42990,9,272.13,8,198.23874999999998,305.45125,0.0,19.125,Sin errores,Sin errores,2449.17
5164,2017-11-24,2017,11,201711,42991,25,290.57,10,227.47125000000005,360.40875000000005,0.0,24.0,Sin errores,Outlier,7264.25
5165,2017-11-24,2017,11,201711,42995,10,239.33,1,211.79000000000002,300.16999999999996,0.0,15.0,Sin errores,Sin errores,2393.3
5166,2017-11-24,2017,11,201711,42999,17,376.32,5,333.24875,446.9412500000001,0.0,21.5,Sin errores,Sin errores,6397.44
5167,2017-11-24,2017,11,201711,43001,15,427.84,14,333.58,528.9100000000001,0.0,20.0,Sin errores,Sin errores,6417.599999999999
5168,2017-11-24,2017,11,201711,43003,2,348.33,14,235.72000000000003,385.69000000000005,0.0,19.625,Sin errores,Sin errores,696.66
5169,2017-11-24,2017,11,201711,43009,10,430.03,9,315.81,498.81,0.0,18.625,Sin errores,Sin errores,4300.299999999999
5170,2017-11-24,2017,11,201711,43010,5,243.03,13,212.12249999999997,313.8375000000001,0.0,23.0,Sin errores,Sin errores,1215.15
5171,2017-11-24,2017,11,201711,43011,13,238.53,13,213.89750000000004,314.86249999999995,0.0,20.75,Sin errores,Sin errores,3100.89
5172,2017-11-24,2017,11,201711,43013,11,266.62,13,196.03499999999997,288.045,0.0,16.5,Sin errores,Sin errores,2932.82
5173,2017-11-24,2017,11,201711,43015,6,295.56,3,282.5225000000001,406.07749999999993,0.0,18.0,Sin errores,Sin errores,1773.3600000000001
5174,2017-11-24,2017,11,201711,43016,6,280.55,4,260.38875,373.78125000000006,0.0,16.0,Sin errores,Sin errores,1683.3000000000002
5175,2017-11-24,2017,11,201711,43017,2,255.86,9,188.13375000000002,298.94625,0.0,17.75,Sin errores,Sin errores,511.72
5176,2017-11-24,2017,11,201711,43021,23,300.36,12,241.92500000000007,366.485,0.0,16.0,Sin errores,Outlier,6908.280000000001
5177,2017-11-24,2017,11,201711,43024,26,37694.0,1,310.34,425.36000000000007,0.0,21.0,Outlier,Outlier,980044.0
5178,2017-11-24,2017,11,201711,43026,4,379.98,3,281.6812499999999,453.85875000000004,0.0,24.25,Sin errores,Sin errores,1519.92
5179,2017-11-24,2017,11,201711,43027,7,332.43,14,245.765,428.015,0.0,14.25,Sin errores,Sin errores,2327.01
5180,2017-11-24,2017,11,201711,42755,4,789.15,13,545.1775,939.8125,0.0,20.0,Sin errores,Sin errores,3156.6
5181,2017-11-24,2017,11,201711,42757,7,1111.41,12,996.4799999999998,1483.68,0.0,23.875,Sin errores,Sin errores,7779.870000000001
5182,2017-11-24,2017,11,201711,42761,2,949.54,3,783.75,1154.52,0.0,16.875,Sin errores,Sin errores,1899.08
5183,2017-11-24,2017,11,201711,42762,17,1372.67,5,1172.565,1789.755,0.0,20.25,Sin errores,Sin errores,23335.39
5184,2017-11-24,2017,11,201711,42764,6,863.97,3,799.5925000000002,1162.5475,0.0,21.5,Sin errores,Sin errores,5183.82
5185,2017-11-24,2017,11,201711,42771,5,1733.07,12,1321.335,2144.805,0.0,19.25,Sin errores,Sin errores,8665.35
5186,2017-11-24,2017,11,201711,42772,7,4258.73,10,3124.9074999999984,5711.912500000001,0.0,14.5,Sin errores,Sin errores,29811.109999999997
5187,2017-11-24,2017,11,201711,42774,24,4462.97,3,3906.1100000000015,5019.7699999999995,0.125,15.875,Sin errores,Outlier,107111.28
5188,2017-11-24,2017,11,201711,42780,48,2913.55,9,2135.21,3667.0699999999997,0.0,15.0,Sin errores,Outlier,139850.40000000002
5189,2017-11-24,2017,11,201711,42783,6,1796.37,2,1395.03125,2112.00875,0.75,11.25,Sin errores,Sin errores,10778.22
5190,2017-11-24,2017,11,201711,42784,12,1181.48,13,953.9887500000002,1494.85125,0.0,16.0,Sin errores,Sin errores,14177.76
5191,2017-11-24,2017,11,201711,42786,12,533.45,12,462.35499999999996,634.4649999999999,0.0,16.0,Sin errores,Sin errores,6401.400000000001
5192,2017-11-24,2017,11,201711,42788,8,,7,231.30499999999998,359.31500000000005,2.0,14.0,Valor Nulo,Sin errores,
5193,2017-11-24,2017,11,201711,42789,12,134.42,13,119.32499999999996,187.51500000000001,0.0,18.0,Sin errores,Sin errores,1613.04
5194,2017-11-24,2017,11,201711,42791,7,160.24,6,137.23,220.45000000000002,0.0,14.5,Sin errores,Sin errores,1121.68
5195,2017-11-24,2017,11,201711,42793,16,684.56,11,469.90749999999997,729.3924999999999,0.0,20.0,Sin errores,Sin errores,10952.96
5196,2017-11-24,2017,11,201711,42796,2,303.75,3,259.08125000000007,376.05875000000003,0.0,15.0,Sin errores,Sin errores,607.5
5197,2017-11-24,2017,11,201711,42798,3,1055.52,14,899.1949999999996,1218.005,0.0,21.5,Sin errores,Sin errores,3166.56
5198,2017-11-24,2017,11,201711,42799,9,1144.25,6,843.6300000000001,1344.9299999999998,0.0,15.0,Sin errores,Sin errores,10298.25
5199,2017-11-24,2017,11,201711,42851,7,93.46,4,72.43249999999999,115.8275,0.0,14.625,Sin errores,Sin errores,654.2199999999999
5200,2017-11-24,2017,11,201711,42926,11,52.47,8,42.72624999999999,65.53375,0.0,18.0,Sin errores,Sin errores,577.17
5201,2017-11-24,2017,11,201711,42927,4,64.65,4,52.355000000000004,72.96499999999999,0.0,20.125,Sin errores,Sin errores,258.6
5202,2017-11-24,2017,11,201711,42929,11,226.94,6,191.51875,253.79125,0.0,19.0,Sin errores,Sin errores,2496.34
5203,2017-11-24,2017,11,201711,42930,2,121.02,12,79.38125000000002,144.30874999999997,0.0,20.75,Sin errores,Sin errores,242.04
5204,2017-11-24,2017,11,201711,42931,5,249.79,13,163.54500000000002,284.115,0.0,18.75,Sin errores,Sin errores,1248.95
5205,2017-11-24,2017,11,201711,42852,4,111.18,10,93.135,129.22500000000002,0.0,12.75,Sin errores,Sin errores,444.72
5206,2017-11-24,2017,11,201711,42854,10,781.06,13,646.2149999999999,988.4850000000001,0.0,18.625,Sin errores,Sin errores,7810.599999999999
5207,2017-11-24,2017,11,201711,42870,12,122.95,7,97.10499999999999,148.79500000000002,0.0,19.25,Sin errores,Sin errores,1475.4
5208,2017-11-24,2017,11,201711,42899,2,148.16,8,108.26375000000002,175.81624999999997,0.0,16.625,Sin errores,Sin errores,296.32
5209,2017-11-24,2017,11,201711,42900,15,174.86,8,145.36875,213.25125,0.0,21.0,Sin errores,Sin errores,2622.9
5210,2017-11-24,2017,11,201711,42928,6,97.8,7,67.61000000000001,103.03999999999996,0.0,16.0,Sin errores,Sin errores,586.8
5211,2017-11-24,2017,11,201711,42973,11,90.77,3,70.58500000000001,106.13499999999999,0.0,17.5,Sin errores,Sin errores,998.4699999999999
5212,2017-11-24,2017,11,201711,42975,25,165.2,8,124.29249999999999,180.37749999999997,0.0,23.25,Sin errores,Outlier,4130.0
5213,2017-11-24,2017,11,201711,42977,3,82.69,11,56.285000000000004,89.61500000000001,0.0,17.375,Sin errores,Sin errores,248.07
5214,2017-11-24,2017,11,201711,42979,2,73.32,2,57.710000000000015,100.72999999999999,0.0,18.0,Sin errores,Sin errores,146.64
5215,2017-11-24,2017,11,201711,42980,4,90.76,14,64.8775,93.60249999999999,0.0,16.375,Sin errores,Sin errores,363.04
5216,2017-11-24,2017,11,201711,42981,3,40.21,7,27.477499999999996,44.922500000000014,0.0,16.5,Sin errores,Sin errores,120.63
5217,2017-12-29,2017,12,201712,42833,7,631.5,6,474.70625000000007,730.1637499999998,0.0,18.5,Sin errores,Sin errores,4420.5
5218,2017-12-29,2017,12,201712,42834,7,491.42,6,463.36250000000007,690.3575,0.0,18.5,Sin errores,Sin errores,3439.94
5219,2017-12-29,2017,12,201712,42842,4,280.48,6,198.64750000000004,316.9525,0.0,17.5,Sin errores,Sin errores,1121.92
5220,2017-12-29,2017,12,201712,42843,3,481.63,3,412.9825000000001,564.7674999999999,0.0,20.375,Sin errores,Sin errores,1444.8899999999999
5221,2017-12-29,2017,12,201712,42846,6,1939.13,8,1577.8962499999998,2456.5737500000005,0.0,21.875,Sin errores,Sin errores,11634.78
5222,2017-12-29,2017,12,201712,42847,7,1966.37,2,1497.8,2453.3599999999997,0.0,20.0,Sin errores,Sin errores,13764.59
5223,2017-12-29,2017,12,201712,42855,8,757.03,2,680.04,932.46,0.0,15.0,Sin errores,Sin errores,6056.24
5224,2017-12-29,2017,12,201712,42861,6,403.19,2,336.525,426.495,0.0,19.0,Sin errores,Sin errores,2419.14
5225,2017-12-29,2017,12,201712,42863,16,247.83,11,201.89624999999992,345.0037500000001,0.0,16.0,Sin errores,Sin errores,3965.28
5226,2017-12-29,2017,12,201712,42984,15,188.19,2,132.98249999999996,233.6775,0.0,12.5,Sin errores,Outlier,2822.85
5227,2017-12-29,2017,12,201712,42907,16,337.36,10,243.06999999999994,375.31000000000006,0.0,16.5,Sin errores,Sin errores,5397.76
5228,2017-12-29,2017,12,201712,42909,2,1038.14,6,880.77,1263.9,0.0,14.5,Sin errores,Sin errores,2076.28
5229,2017-12-29,2017,12,201712,42911,1,1417.07,13,942.745,1556.8450000000003,0.0,20.5,Sin errores,Sin errores,1417.07
5230,2017-12-29,2017,12,201712,42912,11,1127.4,3,959.2712499999998,1427.7887500000002,0.0,19.25,Sin errores,Sin errores,12401.400000000001
5231,2017-12-29,2017,12,201712,42914,12,1106.35,9,835.7887500000002,1214.2312499999998,0.0,24.0,Sin errores,Sin errores,13276.199999999999
5232,2017-12-29,2017,12,201712,42915,7,1124.75,12,1014.8524999999997,1506.2975,0.0,21.375,Sin errores,Sin errores,7873.25
5233,2017-12-29,2017,12,201712,42916,8,974.45,7,768.28875,1120.57125,0.0,15.625,Sin errores,Sin errores,7795.6
5234,2017-12-29,2017,12,201712,42919,17,447.16,2,351.3975,539.5725,0.0,17.0,Sin errores,Sin errores,7601.72
5235,2017-12-29,2017,12,201712,42921,8,525.64,13,439.0825,595.4575,0.0,17.5,Sin errores,Sin errores,4205.12
5236,2017-12-29,2017,12,201712,42922,11,564.93,2,410.9224999999999,621.4175,0.5,15.5,Sin errores,Sin errores,6214.23
5237,2017-12-29,2017,12,201712,42923,5,465.28,13,429.14374999999995,626.4762499999999,0.0,17.625,Sin errores,Sin errores,2326.3999999999996
5238,2017-12-29,2017,12,201712,42925,3,1.94,9,1.6875,2.5725,0.0,19.5,Sin errores,Sin errores,5.82
5239,2017-12-29,2017,12,201712,42934,9,1332.53,1,903.6087500000002,1564.4412499999999,0.0,21.625,Sin errores,Sin errores,11992.77
5240,2017-12-29,2017,12,201712,42935,11,1708.9,10,1338.2200000000003,2173.6,0.0,18.875,Sin errores,Sin errores,18797.9
5241,2017-12-29,2017,12,201712,42936,8,2674.7,13,1807.9762500000002,3093.0037499999994,0.0,19.875,Sin errores,Sin errores,21397.6
5242,2017-12-29,2017,12,201712,42939,10,2055.19,3,1681.4812499999998,2411.6887500000003,0.0,14.5,Sin errores,Sin errores,20551.9
5243,2017-12-29,2017,12,201712,42940,9,1415.58,4,1228.29,1765.83,0.0,20.0,Sin errores,Sin errores,12740.22
5244,2017-12-29,2017,12,201712,42941,2,2210.8,2,1723.2099999999996,2432.77,0.0,16.0,Sin errores,Sin errores,4421.6
5245,2017-12-29,2017,12,201712,42944,11,2402.98,6,2070.0874999999996,3075.7925000000005,0.0,19.25,Sin errores,Sin errores,26432.78
5246,2017-12-29,2017,12,201712,42945,9,2125.93,5,1628.1725,2698.4975000000004,0.0,16.5,Sin errores,Sin errores,19133.37
5247,2017-12-29,2017,12,201712,42946,5,1696.41,12,1254.7575000000002,1836.5924999999997,0.0,17.25,Sin errores,Sin errores,8482.050000000001
5248,2017-12-29,2017,12,201712,42949,2,1556.34,13,1173.89,1787.3300000000002,0.0,15.0,Sin errores,Sin errores,3112.68
5249,2017-12-29,2017,12,201712,42952,5,2832.42,5,1950.1287499999999,3585.9612500000003,0.0,18.125,Sin errores,Sin errores,14162.1
5250,2017-12-29,2017,12,201712,42953,10,2561.02,10,2173.4037499999995,2935.99625,0.0,19.0,Sin errores,Sin errores,25610.2
5251,2017-12-29,2017,12,201712,42954,6,1973.28,14,1350.9425,2140.3775,0.0,15.625,Sin errores,Sin errores,11839.68
5252,2017-12-29,2017,12,201712,42955,6,1676.07,12,1409.65,1940.65,0.0,17.5,Sin errores,Sin errores,10056.42
5253,2017-12-29,2017,12,201712,42956,8,1278.97,11,1151.0,1736.0,0.0,17.5,Sin errores,Sin errores,10231.76
5254,2017-12-29,2017,12,201712,42957,12,2116.71,3,1509.4574999999995,2361.1425000000004,0.0,18.5,Sin errores,Sin errores,25400.52
5255,2017-12-29,2017,12,201712,42961,13,1768.73,8,1679.6049999999998,2363.425,0.0,17.75,Sin errores,Sin errores,22993.49
5256,2017-12-29,2017,12,201712,42966,8,2262.74,7,1935.195,2938.005,0.0,18.5,Sin errores,Sin errores,18101.92
5257,2017-12-29,2017,12,201712,42971,24,2071.92,3,1549.0924999999997,2320.0475,0.0,20.625,Sin errores,Outlier,49726.08
5258,2017-12-29,2017,12,201712,43028,2,680.38,12,568.7624999999999,770.8575,0.0,15.875,Sin errores,Sin errores,1360.76
5259,2017-12-29,2017,12,201712,43030,5,855.1,12,659.35,983.41,0.0,19.125,Sin errores,Sin errores,4275.5
5260,2017-12-29,2017,12,201712,43031,12,855.72,9,665.9012499999999,1018.8887500000001,0.0,22.25,Sin errores,Sin errores,10268.64
5261,2017-12-29,2017,12,201712,43032,16,600.14,8,525.87,876.93,0.0,16.375,Sin errores,Sin errores,9602.24
5262,2017-12-29,2017,12,201712,43033,10,,4,600.6937499999999,973.4662500000002,0.0,16.0,Valor Nulo,Sin errores,
5263,2017-12-29,2017,12,201712,43036,6,456.05,9,424.4225,622.2275000000001,0.0,16.5,Sin errores,Sin errores,2736.3
5264,2017-12-29,2017,12,201712,43039,21,629.48,7,421.3812499999999,696.69875,0.0,17.5,Sin errores,Outlier,13219.08
5265,2017-12-29,2017,12,201712,43040,4,483.56,12,364.42999999999995,682.37,0.0,17.5,Sin errores,Sin errores,1934.24
5266,2017-12-29,2017,12,201712,43042,14,727.49,9,640.8612499999998,930.9087500000002,0.0,17.875,Sin errores,Sin errores,10184.86
5267,2017-12-29,2017,12,201712,43043,16,776.89,2,607.375,954.565,0.0,24.375,Sin errores,Sin errores,12430.24
5268,2017-12-29,2017,12,201712,42819,2,604.9,8,437.86250000000007,769.1374999999999,0.0,20.25,Sin errores,Sin errores,1209.8
5269,2017-12-29,2017,12,201712,42820,3,485.4,7,364.115,550.895,0.0,15.25,Sin errores,Sin errores,1456.1999999999998
5270,2017-12-29,2017,12,201712,42823,14,641.31,12,506.2787500000002,702.2612499999998,0.0,17.5,Sin errores,Sin errores,8978.34
5271,2017-12-29,2017,12,201712,42824,14,379.19,8,292.46500000000003,497.18499999999995,0.0,22.0,Sin errores,Sin errores,5308.66
5272,2017-12-29,2017,12,201712,42826,6,392.54,2,277.46500000000003,461.995,0.0,17.0,Sin errores,Sin errores,2355.2400000000002
5273,2017-12-29,2017,12,201712,42828,6,,7,557.0362500000001,710.0137500000001,0.0,16.0,Valor Nulo,Sin errores,
5274,2017-12-29,2017,12,201712,42829,3,617.96,8,472.72499999999997,784.395,0.0,12.5,Sin errores,Sin errores,1853.88
5275,2017-12-29,2017,12,201712,42831,24,235.38,4,183.495,319.84499999999997,0.0,16.875,Sin errores,Outlier,5649.12
5276,2017-12-29,2017,12,201712,42848,11,1167.59,1,877.5099999999999,1292.17,0.0,20.0,Sin errores,Sin errores,12843.49
5277,2017-12-29,2017,12,201712,42849,16,964.97,8,817.5525000000002,1299.9074999999998,0.0,16.5,Sin errores,Sin errores,15439.52
5278,2017-12-29,2017,12,201712,42810,9,784.55,5,728.5024999999998,1086.1775,0.0,17.625,Sin errores,Sin errores,7060.95
5279,2017-12-29,2017,12,201712,42812,4,237.23,3,208.46624999999997,318.30375000000004,0.0,19.25,Sin errores,Sin errores,948.92
5280,2017-12-29,2017,12,201712,42813,11,255.92,11,216.56000000000006,319.28,0.0,15.5,Sin errores,Sin errores,2815.12
5281,2017-12-29,2017,12,201712,42814,22,281.72,8,210.03499999999997,315.005,0.0,20.375,Sin errores,Outlier,6197.84
5282,2017-12-29,2017,12,201712,42815,7,395.5,14,325.2025,520.2175,0.0,18.25,Sin errores,Sin errores,2768.5
5283,2017-12-29,2017,12,201712,42903,8,164.13,4,166.5775,223.9225,0.0,24.125,Outlier,Sin errores,1313.04
5284,2017-12-29,2017,12,201712,42904,4,107.8,7,75.51500000000001,113.10499999999999,0.0,14.5,Sin errores,Sin errores,431.2
5285,2017-12-29,2017,12,201712,42866,11,121.18,10,113.63999999999999,167.58000000000004,0.0,17.5,Sin errores,Sin errores,1332.98
5286,2017-12-29,2017,12,201712,42867,10,149.88,10,109.28124999999996,182.99875000000003,0.0,16.5,Sin errores,Sin errores,1498.8
5287,2017-12-29,2017,12,201712,42873,27,343.22,9,307.2925,471.4675,0.0,21.0,Sin errores,Outlier,9266.94
5288,2017-12-29,2017,12,201712,42874,22,389.93,12,295.15625,487.19375,0.0,19.5,Sin errores,Outlier,8578.460000000001
5289,2017-12-29,2017,12,201712,42878,1,423.49,14,311.7674999999999,482.15250000000003,0.0,17.5,Sin errores,Sin errores,423.49
5290,2017-12-29,2017,12,201712,42881,5,347.73,1,274.23,410.94000000000005,0.0,19.5,Sin errores,Sin errores,1738.65
5291,2017-12-29,2017,12,201712,42882,5,319.45,2,270.85,439.03,0.0,19.625,Sin errores,Sin errores,1597.25
5292,2017-12-29,2017,12,201712,42883,6,331.31,8,262.03,428.23,0.0,18.5,Sin errores,Sin errores,1987.8600000000001
5293,2017-12-29,2017,12,201712,42884,4,349.59,10,284.65000000000003,399.07,0.0,17.75,Sin errores,Sin errores,1398.36
5294,2017-12-29,2017,12,201712,42885,3,397.07,12,288.9625,386.5675,0.0,16.0,Outlier,Sin errores,1191.21
5295,2017-12-29,2017,12,201712,42887,9,315.27,11,249.1074999999999,441.6325000000001,0.0,16.375,Sin errores,Sin errores,2837.43
5296,2017-12-29,2017,12,201712,42888,4,357.71,11,267.05499999999995,408.745,0.0,17.5,Sin errores,Sin errores,1430.84
5297,2017-12-29,2017,12,201712,42889,4,396.9,8,288.00999999999993,432.61000000000007,0.0,16.625,Sin errores,Sin errores,1587.6
5298,2017-12-29,2017,12,201712,42890,11,,9,314.89125,444.88874999999996,0.0,22.375,Valor Nulo,Sin errores,
5299,2017-12-29,2017,12,201712,42891,5,406.47,4,290.21874999999994,429.08125,0.0,17.875,Sin errores,Sin errores,2032.3500000000001
5300,2017-12-29,2017,12,201712,42892,9,371.53,9,260.65999999999997,434.9,0.0,21.625,Sin errores,Sin errores,3343.7699999999995
5301,2017-12-29,2017,12,201712,42893,5,310.51,9,292.24499999999995,446.5950000000001,0.0,18.0,Sin errores,Sin errores,1552.55
5302,2017-12-29,2017,12,201712,42894,18,389.87,3,283.61375,435.7962500000001,0.0,11.875,Sin errores,Outlier,7017.66
5303,2017-12-29,2017,12,201712,42895,14,351.84,5,323.2825,406.0674999999999,0.0,20.5,Sin errores,Sin errores,4925.759999999999
5304,2017-12-29,2017,12,201712,42896,16,316.81,12,294.91874999999993,422.0512500000001,0.0,18.375,Sin errores,Sin errores,5068.96
5305,2017-12-29,2017,12,201712,42898,13,395.24,9,296.0325,446.10749999999996,0.0,19.5,Sin errores,Sin errores,5138.12
5306,2017-12-29,2017,12,201712,42985,3,1146.37,1,830.1274999999996,1282.9025000000001,0.0,14.875,Sin errores,Sin errores,3439.1099999999997
5307,2017-12-29,2017,12,201712,42986,13,235.64,12,188.01999999999998,298.18000000000006,0.0,18.5,Sin errores,Sin errores,3063.3199999999997
5308,2017-12-29,2017,12,201712,42987,8,361.83,9,255.88500000000005,357.52500000000003,0.0,20.0,Outlier,Sin errores,2894.64
5309,2017-12-29,2017,12,201712,42988,4,422.75,7,343.68249999999995,505.6375,0.0,20.0,Sin errores,Sin errores,1691.0
5310,2017-12-29,2017,12,201712,42989,28,301.8,11,232.90249999999997,364.4975,0.0,20.0,Sin errores,Outlier,8450.4
5311,2017-12-29,2017,12,201712,42990,6,272.85,3,198.23874999999998,305.45125,0.0,19.125,Sin errores,Sin errores,1637.1000000000001
5312,2017-12-29,2017,12,201712,42991,2,308.67,1,227.47125000000005,360.40875000000005,0.0,24.0,Sin errores,Sin errores,617.34
5313,2017-12-29,2017,12,201712,42994,4,410.8,3,317.3625,517.5975000000001,0.0,24.5,Sin errores,Sin errores,1643.2
5314,2017-12-29,2017,12,201712,42995,23,266.61,9,211.79000000000002,300.16999999999996,0.0,15.0,Sin errores,Outlier,6132.030000000001
5315,2017-12-29,2017,12,201712,42996,7,330.82,14,295.4075,430.0925,0.0,15.25,Sin errores,Sin errores,2315.74
5316,2017-12-29,2017,12,201712,42997,6,347.09,14,259.0524999999999,398.6875000000001,0.0,21.5,Sin errores,Sin errores,2082.54
5317,2017-12-29,2017,12,201712,42998,8,321.6,9,311.70500000000004,455.55499999999995,0.0,17.5,Sin errores,Sin errores,2572.8
5318,2017-12-29,2017,12,201712,42999,15,389.71,4,333.24875,446.9412500000001,0.0,21.5,Sin errores,Sin errores,5845.65
5319,2017-12-29,2017,12,201712,43000,3,292.39,9,222.96250000000003,314.2675,0.0,16.0,Sin errores,Sin errores,877.17
